,model_name,mode,image_type,epoch,learning_rate,batch_size,batch_index,loss_batch,avg_train_loss_till_current_batch,avg_train_top1_acc_till_current_batch,avg_val_loss_till_current_batch,avg_val_top1_acc_till_current_batch,avg_test_loss_till_current_batch,avg_test_top1_acc_till_current_batch
22,hubert,train,original,1,2e-05,32,23,1.7607338428497314,1.7473117320433906,23.641304347826086,,,,
23,hubert,train,original,1,2e-05,32,24,1.6722195148468018,1.7441828896601994,23.697916666666668,,,,
24,hubert,train,original,1,2e-05,32,25,1.5520780086517334,1.7364986944198608,24.5,,,,
25,hubert,train,original,1,2e-05,32,26,1.5990499258041382,1.731212203319256,25.360576923076923,,,,
26,hubert,train,original,1,2e-05,32,27,1.5029757022857666,1.722758999577275,26.041666666666668,,,,
27,hubert,train,original,1,2e-05,32,28,1.7697285413742065,1.7244364832128798,26.450892857142858,,,,
28,hubert,train,original,1,2e-05,32,29,1.579676866531372,1.7194447722928277,27.262931034482758,,,,
29,hubert,train,original,1,2e-05,32,30,1.8261630535125732,1.723002048333486,26.979166666666668,,,,
30,hubert,train,original,1,2e-05,32,31,1.7611479759216309,1.7242325621266519,26.713709677419356,,,,
31,hubert,train,original,1,2e-05,32,32,1.5995270013809204,1.7203355133533478,27.44140625,,,,
32,hubert,train,original,1,2e-05,32,33,1.4003331661224365,1.7106384725281687,28.125,,,,
33,hubert,train,original,1,2e-05,32,34,1.5557665824890137,1.7060834169387817,28.49264705882353,,,,
34,hubert,train,original,1,2e-05,32,35,1.4064997434616089,1.6975238834108626,29.375,,,,
35,hubert,train,original,1,2e-05,32,36,1.2874759435653687,1.6861336628595989,30.381944444444443,,,,
36,hubert,train,original,1,2e-05,32,37,1.4341789484024048,1.6793240759823773,31.16554054054054,,,,
37,hubert,train,original,1,2e-05,32,38,1.4385817050933838,1.672988750432667,31.74342105263158,,,,
38,hubert,train,original,1,2e-05,32,39,1.410486102104187,1.6662579132960393,32.37179487179487,,,,
39,hubert,train,original,1,2e-05,32,40,1.4316736459732056,1.6603933066129684,32.734375,,,,
40,hubert,train,original,1,2e-05,32,41,1.3063496351242065,1.6517580951132425,33.30792682926829,,,,
41,hubert,train,original,1,2e-05,32,42,1.6971708536148071,1.6528393512680417,33.407738095238095,,,,
42,hubert,train,original,1,2e-05,32,43,1.451365351676941,1.6481539094170858,33.72093023255814,,,,
43,hubert,train,original,1,2e-05,32,44,1.2974739074707031,1.6401839093728499,34.23295454545455,,,,
44,hubert,train,original,1,2e-05,32,45,1.293905258178711,1.6324888282352024,34.65277777777778,,,,
45,hubert,train,original,1,2e-05,32,46,1.630050778388977,1.6324358271515889,34.71467391304348,,,,
46,hubert,train,original,1,2e-05,32,47,1.4311414957046509,1.6281529690356964,34.973404255319146,,,,
47,hubert,train,original,1,2e-05,32,48,1.4420932531356812,1.624276724954446,35.091145833333336,,,,
48,hubert,train,original,1,2e-05,32,49,1.3518431186676025,1.6187168554383882,35.714285714285715,,,,
49,hubert,train,original,1,2e-05,32,50,1.0577583312988281,1.6074976849555969,36.375,,,,
50,hubert,train,original,1,2e-05,32,51,1.4089024066925049,1.6036036598916148,36.825980392156865,,,,
51,hubert,train,original,1,2e-05,32,52,1.2779628038406372,1.5973413357367883,37.25961538461539,,,,
52,hubert,train,original,1,2e-05,32,53,1.2419180870056152,1.5906352367041245,37.735849056603776,,,,
53,hubert,train,original,1,2e-05,32,54,1.6710598468780518,1.592124581336975,37.73148148148148,,,,
54,hubert,train,original,1,2e-05,32,55,1.109853982925415,1.5833560250022194,38.46590909090909,,,,
55,hubert,train,original,1,2e-05,32,56,1.0924913883209229,1.574590585061482,38.950892857142854,,,,
56,hubert,train,original,1,2e-05,32,57,1.2192007303237915,1.5683556753292418,39.41885964912281,,,,
57,hubert,train,original,1,2e-05,32,58,1.4539626836776733,1.566383382369732,39.60129310344828,,,,
58,hubert,train,original,1,2e-05,32,59,1.2966865301132202,1.5618122492806386,39.88347457627118,,,,
59,hubert,train,original,1,2e-05,32,60,1.2994903326034546,1.557440217336019,40.260416666666664,,,,
60,hubert,train,original,1,2e-05,32,61,1.1877710819244385,1.5513800675751732,40.72745901639344,,,,
