,model_name,mode,image_type,epoch,learning_rate,batch_size,batch_index,loss_batch,avg_train_loss_till_current_batch,avg_train_top1_acc_till_current_batch,avg_val_loss_till_current_batch,avg_val_top1_acc_till_current_batch,avg_test_loss_till_current_batch,avg_test_top1_acc_till_current_batch
80,hubert2,val,original,1,2e-05,32,6,0.9316707253456116,,,0.8355873723824819,71.875,,
81,hubert2,val,original,1,2e-05,32,7,0.7291001677513123,,,0.8203749145780291,71.875,,
82,hubert2,val,original,1,2e-05,32,8,1.1886632442474365,,,0.866410955786705,71.09375,,
83,hubert2,val,original,1,2e-05,32,9,1.153870701789856,,,0.8983509275648329,70.83333333333333,,
84,hubert2,val,original,1,2e-05,12,10,0.4233747720718384,,,0.8793518813451131,71.0,,
85,hubert2,test,original,1,2e-05,32,1,0.7437188625335693,,,,,0.7437188625335693,75.0
86,hubert2,test,original,1,2e-05,32,2,1.0633336305618286,,,,,0.903526246547699,67.1875
87,hubert2,test,original,1,2e-05,32,3,1.1309303045272827,,,,,0.9793275992075602,64.58333333333333
88,hubert2,test,original,1,2e-05,32,4,0.9502347111701965,,,,,0.9720543771982193,65.625
89,hubert2,test,original,1,2e-05,32,5,0.7412643432617188,,,,,0.9258963704109192,68.75
90,hubert2,test,original,1,2e-05,32,6,0.997130811214447,,,,,0.9377687772115072,69.27083333333333
91,hubert2,test,original,1,2e-05,32,7,1.127564787864685,,,,,0.964882493019104,68.75
92,hubert2,test,original,1,2e-05,32,8,0.997007429599762,,,,,0.9688981100916862,68.75
93,hubert2,test,original,1,2e-05,32,9,0.8908871412277222,,,,,0.9602302246623569,70.13888888888889
94,hubert2,test,original,1,2e-05,12,10,0.8141043782234192,,,,,0.9543851908047994,70.33333333333333
95,hubert2,train,original,2,1.8e-05,32,1,0.8744390606880188,0.8744390606880188,62.5,,,,
96,hubert2,train,original,2,1.8e-05,32,2,0.6533324122428894,0.7638857364654541,75.0,,,,
97,hubert2,train,original,2,1.8e-05,32,3,1.3159027099609375,0.9478913942972819,66.66666666666667,,,,
98,hubert2,train,original,2,1.8e-05,32,4,0.907454788684845,0.9377822428941727,68.75,,,,
99,hubert2,train,original,2,1.8e-05,32,5,0.7305529117584229,0.8963363766670227,70.0,,,,
100,hubert2,train,original,2,1.8e-05,32,6,1.0878015756607056,0.9282472431659698,68.22916666666667,,,,
101,hubert2,train,original,2,1.8e-05,32,7,1.0068540573120117,0.9394767880439758,67.85714285714286,,,,
102,hubert2,train,original,2,1.8e-05,32,8,0.8867205381393433,0.9328822568058968,69.53125,,,,
103,hubert2,train,original,2,1.8e-05,32,9,0.7810760736465454,0.9160149031215243,70.83333333333333,,,,
104,hubert2,train,original,2,1.8e-05,32,10,0.9519106149673462,0.9196044743061066,71.5625,,,,
105,hubert2,train,original,2,1.8e-05,32,11,0.9589054584503174,0.9231772910464894,71.30681818181819,,,,
106,hubert2,train,original,2,1.8e-05,32,12,1.1620200872421265,0.9430808573961258,70.57291666666667,,,,
107,hubert2,train,original,2,1.8e-05,32,13,0.9567989110946655,0.9441360922960135,71.39423076923077,,,,
108,hubert2,train,original,2,1.8e-05,32,14,0.927254855632782,0.9429302896772113,71.42857142857143,,,,
109,hubert2,train,original,2,1.8e-05,32,15,0.8030916452407837,0.9336077133814494,71.45833333333333,,,,
110,hubert2,train,original,2,1.8e-05,32,16,0.6845308542251587,0.9180404096841812,71.875,,,,
111,hubert2,train,original,2,1.8e-05,32,17,0.8114437460899353,0.9117700177080491,72.61029411764706,,,,
112,hubert2,train,original,2,1.8e-05,32,18,1.0216432809829712,0.9178740878899893,72.39583333333333,,,,
113,hubert2,train,original,2,1.8e-05,32,19,0.8330044150352478,0.9134072630028975,72.69736842105263,,,,
114,hubert2,train,original,2,1.8e-05,32,20,0.8316669464111328,0.9093202471733093,72.5,,,,
115,hubert2,train,original,2,1.8e-05,32,21,0.9636257886886597,0.911906225340707,72.61904761904762,,,,
116,hubert2,train,original,2,1.8e-05,32,22,0.8332281708717346,0.9083299501375719,72.72727272727273,,,,
117,hubert2,train,original,2,1.8e-05,32,23,1.007105827331543,0.9126245534938314,72.82608695652173,,,,
118,hubert2,train,original,2,1.8e-05,32,24,0.7661596536636353,0.90652184933424,72.78645833333333,,,,
119,hubert2,train,original,2,1.8e-05,32,25,0.8048489689826965,0.9024549341201782,73.0,,,,
120,hubert2,train,original,2,1.8e-05,32,26,1.10653817653656,0.9103042895977314,73.07692307692308,,,,
121,hubert2,train,original,2,1.8e-05,32,27,1.2476714849472046,0.9227993709069712,72.80092592592592,,,,
122,hubert2,train,original,2,1.8e-05,32,28,0.9773832559585571,0.9247487953730992,72.54464285714286,,,,
123,hubert2,train,original,2,1.8e-05,32,29,1.0182240009307861,0.9279720783233643,72.19827586206897,,,,
124,hubert2,train,original,2,1.8e-05,32,30,0.6704084873199463,0.919386625289917,72.60416666666667,,,,
125,hubert2,train,original,2,1.8e-05,32,31,0.9373053908348083,0.9199646499849135,72.37903225806451,,,,
126,hubert2,train,original,2,1.8e-05,32,32,0.73011314868927,0.9140317905694246,72.55859375,,,,
127,hubert2,train,original,2,1.8e-05,32,33,0.6476477980613708,0.9059595483722109,72.91666666666667,,,,
128,hubert2,train,original,2,1.8e-05,32,34,0.865972638130188,0.9047834627768573,72.9779411764706,,,,
129,hubert2,train,original,2,1.8e-05,32,35,0.831628680229187,0.9026933261326381,72.67857142857143,,,,
130,hubert2,train,original,2,1.8e-05,32,36,0.6705008745193481,0.8962435358100467,72.91666666666667,,,,
131,hubert2,train,original,2,1.8e-05,32,37,0.7076802849769592,0.8911472317334768,73.05743243243244,,,,
132,hubert2,train,original,2,1.8e-05,32,38,0.8897051215171814,0.8911092814646269,73.51973684210526,,,,
133,hubert2,train,original,2,1.8e-05,32,39,0.7528303861618042,0.8875636687645545,73.63782051282051,,,,
134,hubert2,train,original,2,1.8e-05,32,40,0.9351790547370911,0.8887540534138679,73.59375,,,,
135,hubert2,train,original,2,1.8e-05,32,41,1.1404438018798828,0.8948928277666975,73.55182926829268,,,,
136,hubert2,train,original,2,1.8e-05,32,42,0.7589459419250488,0.8916559971514202,73.51190476190476,,,,
137,hubert2,train,original,2,1.8e-05,32,43,0.7080371975898743,0.887385792510454,73.54651162790698,,,,
138,hubert2,train,original,2,1.8e-05,32,44,0.787153959274292,0.8851077963005413,73.57954545454545,,,,
139,hubert2,train,original,2,1.8e-05,32,45,0.6127962470054626,0.8790564285384284,73.75,,,,
140,hubert2,train,original,2,1.8e-05,32,46,1.0395443439483643,0.8825452962647313,73.70923913043478,,,,
141,hubert2,train,original,2,1.8e-05,32,47,0.602155864238739,0.8765795636684337,73.86968085106383,,,,
142,hubert2,train,original,2,1.8e-05,32,48,0.7896869778633118,0.8747693014641603,73.95833333333333,,,,
143,hubert2,train,original,2,1.8e-05,32,49,1.3387529850006104,0.8842383562302103,73.66071428571429,,,,
144,hubert2,train,original,2,1.8e-05,32,50,0.6224841475486755,0.8790032720565796,73.75,,,,
145,hubert2,train,original,2,1.8e-05,32,51,0.7294399738311768,0.8760706583658854,73.83578431372548,,,,
146,hubert2,train,original,2,1.8e-05,32,52,0.829655647277832,0.8751780619988074,73.91826923076923,,,,
147,hubert2,train,original,2,1.8e-05,32,53,0.8925793170928955,0.8755063875666205,73.87971698113208,,,,
148,hubert2,train,original,2,1.8e-05,32,54,0.7301927208900452,0.8728153937392764,73.95833333333333,,,,
149,hubert2,train,original,2,1.8e-05,32,55,1.330451488494873,0.88113605000756,73.52272727272727,,,,
150,hubert2,train,original,2,1.8e-05,32,56,0.9331310987472534,0.8820645330207688,73.38169642857143,,,,
151,hubert2,train,original,2,1.8e-05,32,57,0.9829365015029907,0.8838342166783517,73.30043859649123,,,,
152,hubert2,train,original,2,1.8e-05,32,58,0.8691613674163818,0.8835812365186626,73.38362068965517,,,,
153,hubert2,train,original,2,1.8e-05,32,59,1.0829170942306519,0.8869598103781878,73.41101694915254,,,,
154,hubert2,train,original,2,1.8e-05,32,60,1.0026386976242065,0.888887791832288,73.22916666666667,,,,
155,hubert2,train,original,2,1.8e-05,32,61,0.7452834248542786,0.8865336218818289,73.25819672131148,,,,
156,hubert2,train,original,2,1.8e-05,32,62,0.607358455657959,0.8820307966201536,73.38709677419355,,,,
157,hubert2,train,original,2,1.8e-05,32,63,0.8033186197280884,0.8807813969869462,73.46230158730158,,,,
158,hubert2,train,original,2,1.8e-05,32,64,0.6910688281059265,0.8778171380981803,73.6328125,,,,
159,hubert2,train,original,2,1.8e-05,32,65,0.8306801915168762,0.8770919543046217,73.65384615384616,,,,
160,hubert2,train,original,2,1.8e-05,32,66,0.8012423515319824,0.8759427178989757,73.7215909090909,,,,
161,hubert2,train,original,2,1.8e-05,32,67,1.1039310693740845,0.8793455291150222,73.55410447761194,,,,
162,hubert2,train,original,2,1.8e-05,32,68,0.6249166131019592,0.8756039274089477,73.66727941176471,,,,
163,hubert2,train,original,2,1.8e-05,32,69,0.8718612194061279,0.8755496852639792,73.59601449275362,,,,
164,hubert2,train,original,2,1.8e-05,32,70,0.640106201171875,0.8721862069198063,73.70535714285714,,,,
165,hubert2,train,original,2,1.8e-05,32,71,1.088093876838684,0.8752271600172553,73.6355633802817,,,,
166,hubert2,train,original,2,1.8e-05,32,72,0.7395594716072083,0.8733428865671158,73.78472222222223,,,,
167,hubert2,train,original,2,1.8e-05,32,73,0.875216007232666,0.8733685457543151,73.88698630136986,,,,
168,hubert2,train,original,2,1.8e-05,32,74,1.0787599086761475,0.8761441047127182,73.81756756756756,,,,
169,hubert2,train,original,2,1.8e-05,32,75,0.7514088749885559,0.8744809683163961,73.83333333333333,,,,
170,hubert2,val,original,2,1.8e-05,32,1,0.6460925936698914,,,0.6460925936698914,78.125,,
171,hubert2,val,original,2,1.8e-05,32,2,1.1366055011749268,,,0.8913490474224091,73.4375,,
172,hubert2,val,original,2,1.8e-05,32,3,0.2911313772201538,,,0.691276490688324,80.20833333333333,,
173,hubert2,val,original,2,1.8e-05,32,4,1.3058515787124634,,,0.8449202626943588,77.34375,,
174,hubert2,val,original,2,1.8e-05,32,5,0.8182879686355591,,,0.8395938038825989,76.25,,
175,hubert2,val,original,2,1.8e-05,32,6,0.47721222043037415,,,0.7791968733072281,77.60416666666667,,
176,hubert2,val,original,2,1.8e-05,32,7,1.465964913368225,,,0.877306593315942,75.0,,
177,hubert2,val,original,2,1.8e-05,32,8,0.42830511927604675,,,0.821181409060955,76.171875,,
178,hubert2,val,original,2,1.8e-05,32,9,0.7328781485557556,,,0.8113699356714884,76.04166666666667,,
179,hubert2,val,original,2,1.8e-05,12,10,1.3654152154922485,,,0.8335317468643189,75.3333332824707,,
180,hubert2,test,original,2,1.8e-05,32,1,0.46115273237228394,,,,,0.46115273237228394,84.375
181,hubert2,test,original,2,1.8e-05,32,2,0.6541427969932556,,,,,0.5576477646827698,85.9375
182,hubert2,test,original,2,1.8e-05,32,3,0.8269205093383789,,,,,0.6474053462346395,81.25
183,hubert2,test,original,2,1.8e-05,32,4,0.873777449131012,,,,,0.7039983719587326,80.46875
184,hubert2,test,original,2,1.8e-05,32,5,1.0532524585723877,,,,,0.7738491892814636,79.375
185,hubert2,test,original,2,1.8e-05,32,6,0.9108785390853882,,,,,0.7966874142487844,78.64583333333333
186,hubert2,test,original,2,1.8e-05,32,7,1.417333960533142,,,,,0.8853512065751212,75.89285714285714
187,hubert2,test,original,2,1.8e-05,32,8,0.7970638871192932,,,,,0.8743152916431427,76.171875
188,hubert2,test,original,2,1.8e-05,32,9,1.2004271745681763,,,,,0.9105499453014798,75.0
189,hubert2,test,original,2,1.8e-05,12,10,1.178024411201477,,,,,0.9212489239374797,74.66666656494141
190,hubert2,train,original,3,1.62e-05,32,1,0.5335509181022644,0.5335509181022644,78.125,,,,
191,hubert2,train,original,3,1.62e-05,32,2,0.6428530812263489,0.5882019996643066,82.8125,,,,
192,hubert2,train,original,3,1.62e-05,32,3,0.6494384407997131,0.6086141467094421,83.33333333333333,,,,
193,hubert2,train,original,3,1.62e-05,32,4,0.7499638199806213,0.6439515650272369,83.59375,,,,
194,hubert2,train,original,3,1.62e-05,32,5,0.7028555870056152,0.6557323694229126,83.125,,,,
195,hubert2,train,original,3,1.62e-05,32,6,0.835440993309021,0.685683806737264,81.25,,,,
196,hubert2,train,original,3,1.62e-05,32,7,0.7657618522644043,0.6971235275268555,80.80357142857143,,,,
197,hubert2,train,original,3,1.62e-05,32,8,0.8229658603668213,0.7128538191318512,80.46875,,,,
198,hubert2,train,original,3,1.62e-05,32,9,0.5674663186073303,0.6966996524069045,80.90277777777777,,,,
199,hubert2,train,original,3,1.62e-05,32,10,0.9979175329208374,0.7268214404582978,80.0,,,,
200,hubert2,train,original,3,1.62e-05,32,11,0.924879789352417,0.7448267449032177,79.54545454545455,,,,
201,hubert2,train,original,3,1.62e-05,32,12,0.7731068134307861,0.7471834172805151,79.42708333333333,,,,
202,hubert2,train,original,3,1.62e-05,32,13,0.6072965264320374,0.7364228872152475,79.5673076923077,,,,
203,hubert2,train,original,3,1.62e-05,32,14,0.6808022856712341,0.7324499871049609,79.46428571428571,,,,
204,hubert2,train,original,3,1.62e-05,32,15,0.5392056703567505,0.7195670326550802,79.58333333333333,,,,
205,hubert2,train,original,3,1.62e-05,32,16,0.6566170454025269,0.7156326584517956,79.4921875,,,,
206,hubert2,train,original,3,1.62e-05,32,17,0.6971105933189392,0.7145431252086863,79.2279411764706,,,,
207,hubert2,train,original,3,1.62e-05,32,18,0.5946319699287415,0.7078813943598006,79.34027777777777,,,,
208,hubert2,train,original,3,1.62e-05,32,19,0.668023407459259,0.7057836055755615,79.11184210526316,,,,
209,hubert2,train,original,3,1.62e-05,32,20,0.7648739814758301,0.7087381243705749,79.0625,,,,
210,hubert2,train,original,3,1.62e-05,32,21,0.451557993888855,0.6964914514904931,79.46428571428571,,,,
211,hubert2,train,original,3,1.62e-05,32,22,0.7288526296615601,0.6979624141346324,79.26136363636364,,,,
212,hubert2,train,original,3,1.62e-05,32,23,0.4601324200630188,0.6876219796097797,79.7554347826087,,,,
213,hubert2,train,original,3,1.62e-05,32,24,0.5543457865715027,0.6820688048998514,79.94791666666667,,,,
214,hubert2,train,original,3,1.62e-05,32,25,0.6337133049964905,0.680134584903717,79.875,,,,
215,hubert2,train,original,3,1.62e-05,32,26,0.6937328577041626,0.6806575953960419,80.04807692307692,,,,
216,hubert2,train,original,3,1.62e-05,32,27,0.7580334544181824,0.6835233679524174,79.86111111111111,,,,
217,hubert2,train,original,3,1.62e-05,32,28,0.5551757216453552,0.6789395234414509,79.91071428571429,,,,
218,hubert2,train,original,3,1.62e-05,32,29,0.9528908133506775,0.6883861196452173,79.63362068965517,,,,
219,hubert2,train,original,3,1.62e-05,32,30,0.8001732230186462,0.6921123564243317,79.47916666666667,,,,
220,hubert2,train,original,3,1.62e-05,32,31,0.47836440801620483,0.6852172613143921,79.73790322580645,,,,
221,hubert2,train,original,3,1.62e-05,32,32,0.8686724901199341,0.6909502372145653,79.4921875,,,,
222,hubert2,train,original,3,1.62e-05,32,33,0.5237337350845337,0.6858830704833522,79.73484848484848,,,,
223,hubert2,train,original,3,1.62e-05,32,34,0.9180265665054321,0.6927108203663546,79.6875,,,,
224,hubert2,train,original,3,1.62e-05,32,35,0.8395918607711792,0.6969074215207781,79.73214285714286,,,,
225,hubert2,train,original,3,1.62e-05,32,36,0.611422061920166,0.6945328281985389,79.6875,,,,
226,hubert2,train,original,3,1.62e-05,32,37,0.5053454041481018,0.6894196545755541,79.8141891891892,,,,
227,hubert2,train,original,3,1.62e-05,32,38,0.9417862892150879,0.6960608818029103,79.4407894736842,,,,
228,hubert2,train,original,3,1.62e-05,32,39,0.8749552965164185,0.7006479180776156,79.24679487179488,,,,
229,hubert2,train,original,3,1.62e-05,32,40,0.7565931081771851,0.7020465478301048,79.0625,,,,
230,hubert2,train,original,3,1.62e-05,32,41,0.670221209526062,0.7012703200665916,78.96341463414635,,,,
231,hubert2,train,original,3,1.62e-05,32,42,0.8832234740257263,0.7056025380179995,78.86904761904762,,,,
232,hubert2,train,original,3,1.62e-05,32,43,0.7731996178627014,0.7071745631306671,78.7063953488372,,,,
233,hubert2,train,original,3,1.62e-05,32,44,0.5989289879798889,0.7047144364226948,78.83522727272727,,,,
234,hubert2,train,original,3,1.62e-05,32,45,0.5133956074714661,0.7004629068904453,79.02777777777777,,,,
235,hubert2,train,original,3,1.62e-05,32,46,1.0022691488265991,0.7070239121499269,78.66847826086956,,,,
236,hubert2,train,original,3,1.62e-05,32,47,0.7792659401893616,0.7085609765762978,78.72340425531915,,,,
237,hubert2,train,original,3,1.62e-05,32,48,0.6977596282958984,0.7083359484871229,78.64583333333333,,,,
238,hubert2,train,original,3,1.62e-05,32,49,0.6935805082321167,0.7080348170533473,78.89030612244898,,,,
239,hubert2,train,original,3,1.62e-05,32,50,0.37413036823272705,0.7013567280769348,79.125,,,,
240,hubert2,train,original,3,1.62e-05,32,51,0.6329577565193176,0.7000155717718834,79.04411764705883,,,,
241,hubert2,train,original,3,1.62e-05,32,52,0.6184207201004028,0.6984464400089704,79.08653846153847,,,,
242,hubert2,train,original,3,1.62e-05,32,53,0.7573537230491638,0.6995578981795401,79.00943396226415,,,,
243,hubert2,train,original,3,1.62e-05,32,54,0.6961950659751892,0.6994956235090891,78.87731481481481,,,,
244,hubert2,train,original,3,1.62e-05,32,55,0.6930757761001587,0.699378899010745,78.80681818181819,,,,
245,hubert2,train,original,3,1.62e-05,32,56,0.6851592063903809,0.6991249759282384,78.96205357142857,,,,
246,hubert2,train,original,3,1.62e-05,32,57,0.37653329968452454,0.6934654728362435,79.16666666666667,,,,
247,hubert2,train,original,3,1.62e-05,32,58,0.4799867868423462,0.6897848058363487,79.3103448275862,,,,
248,hubert2,train,original,3,1.62e-05,32,59,0.5299301743507385,0.6870754053026943,79.39618644067797,,,,
249,hubert2,train,original,3,1.62e-05,32,60,0.7000412344932556,0.6872915024558703,79.42708333333333,,,,
250,hubert2,train,original,3,1.62e-05,32,61,0.3463755249977112,0.6817027159401627,79.61065573770492,,,,
251,hubert2,train,original,3,1.62e-05,32,62,0.5172914266586304,0.679050920951751,79.6875,,,,
252,hubert2,train,original,3,1.62e-05,32,63,1.0912401676177979,0.6855936074067676,79.51388888888889,,,,
253,hubert2,train,original,3,1.62e-05,32,64,0.719817042350769,0.6861283485777676,79.541015625,,,,
254,hubert2,train,original,3,1.62e-05,32,65,0.8411403298377991,0.6885131482894604,79.42307692307692,,,,
255,hubert2,train,original,3,1.62e-05,32,66,0.7697835564613342,0.6897445181102464,79.45075757575758,,,,
256,hubert2,train,original,3,1.62e-05,32,67,0.7339764833450317,0.6904046966958401,79.33768656716418,,,,
257,hubert2,train,original,3,1.62e-05,32,68,0.9923197627067566,0.6948446241371772,79.13602941176471,,,,
258,hubert2,train,original,3,1.62e-05,32,69,0.9071104526519775,0.6979209404924641,79.03079710144928,,,,
259,hubert2,train,original,3,1.62e-05,32,70,0.6200523376464844,0.6968085318803787,79.01785714285714,,,,
260,hubert2,train,original,3,1.62e-05,32,71,0.5164616107940674,0.6942684344002898,79.09330985915493,,,,
261,hubert2,train,original,3,1.62e-05,32,72,0.8899485468864441,0.6969862137403753,78.99305555555556,,,,
262,hubert2,train,original,3,1.62e-05,32,73,0.6336624026298523,0.6961187642731078,79.02397260273973,,,,
